pagina	pregunta	incisos
124	consecuencias	c
124	que_muestra	c
124	intencion	c
124	localizacion_problema	c
124	involucrados	c
124	formalidad	a
124	nivel_educacion	b
124	tono	b
124	emociones	h
124	tipo_entidad	h
124	origen_entidad	b
124	proposito	d
124	informacion_presentada	a
124	vision	a
124	consecuencias	c
124	que_muestra	c
124	intencion	a
124	localizacion_problema	b
124	involucrados	e
124	formalidad	a
124	nivel_educacion	b
124	tono	b
124	emociones	h
134	tipo_entidad	a
134	origen_entidad	b
134	proposito	d
134	informacion_presentada	a
134	vision	d
134	consecuencias	a
134	que_muestra	c
134	intencion	a
134	localizacion_problema	c
134	involucrados	f c d
134	formalidad	a
134	nivel_educacion	b
134	tono	a
134	emociones	h
134	tipo_entidad	a
134	origen_entidad	b
134	proposito	d
134	informacion_presentada	a
134	vision	d
134	consecuencias	c
134	que_muestra	c
134	intencion	a
134	localizacion_problema	b
134	involucrados	f d
134	formalidad	a
134	nivel_educacion	b
134	tono	b
134	emociones	g
134	tipo_entidad	a
134	origen_entidad	b
134	proposito	d
134	informacion_presentada	a
134	vision	d
134	consecuencias	c
134	que_muestra	c
134	intencion	a
134	localizacion_problema	b
134	involucrados	f c
134	formalidad	a
134	nivel_educacion	b
134	tono	b
134	emociones	h
542	tipo_entidad	h
542	origen_entidad	b
542	proposito	d
542	informacion_presentada	a
542	vision	d
542	consecuencias	c
542	que_muestra	c
542	intencion	a
542	localizacion_problema	b
542	involucrados	c
542	formalidad	a
542	nivel_educacion	b
542	tono	a
542	emociones	h
542	tipo_entidad	h
542	origen_entidad	b
542	proposito	d
542	informacion_presentada	a
542	vision	d
542	consecuencias	c
542	que_muestra	d
542	intencion	a
542	localizacion_problema	b
542	involucrados	f e
542	formalidad	a
542	nivel_educacion	b
542	tono	b
542	emociones	h
542	tipo_entidad	h
542	origen_entidad	b
542	proposito	d
542	informacion_presentada	a
542	vision	d
542	consecuencias	b
542	que_muestra	c
542	intencion	a
542	localizacion_problema	b
542	involucrados	f e d
542	formalidad	a
542	nivel_educacion	b
542	tono	b
542	emociones	a c d
118	tipo_entidad	h
118	origen_entidad	b
118	proposito	d
118	informacion_presentada	a
118	vision	d
118	consecuencias	a
118	que_muestra	b
118	intencion	a
118	localizacion_problema	b
118	involucrados	f e c
118	formalidad	a
118	nivel_educacion	b
118	tono	a
118	emociones	h
118	tipo_entidad	h
118	origen_entidad	b
118	proposito	d
118	informacion_presentada	a
118	vision	d
118	consecuencias	a
118	que_muestra	c
118	intencion	a
118	localizacion_problema	b
118	involucrados	g
118	formalidad	a
118	nivel_educacion	b
118	tono	b
118	emociones	h
118	tipo_entidad	h
118	origen_entidad	b
118	proposito	d
118	informacion_presentada	a
118	vision	d
118	consecuencias	c
118	que_muestra	d
118	intencion	a
118	localizacion_problema	b
118	involucrados	b
118	formalidad	a
118	nivel_educacion	b
118	tono	b
118	emociones	h
440	tipo_entidad	h
440	origen_entidad	b
440	proposito	d
440	informacion_presentada	a
440	vision	d
440	consecuencias	c
440	que_muestra	d
440	intencion	a
440	localizacion_problema	b
440	involucrados	b g f
440	formalidad	a
440	nivel_educacion	b
440	tono	b
440	emociones	f
440	tipo_entidad	h
440	origen_entidad	b
440	proposito	b d
440	informacion_presentada	a
440	vision	d
440	consecuencias	c
440	que_muestra	b
440	intencion	a
440	localizacion_problema	c
440	involucrados	b c f
440	formalidad	a
440	nivel_educacion	b
440	tono	b
440	emociones	f e
440	tipo_entidad	a
440	origen_entidad	b
440	proposito	d
440	informacion_presentada	a
440	vision	d
440	consecuencias	c
440	que_muestra	c
440	intencion	a
440	localizacion_problema	b
440	involucrados	f g c
440	formalidad	a
440	nivel_educacion	b
440	tono	b
440	emociones	g
197	tipo_entidad	h
197	origen_entidad	b
197	proposito	d
197	informacion_presentada	a
197	vision	d
197	consecuencias	d
197	que_muestra	c
197	intencion	a
197	localizacion_problema	b
197	involucrados	f e a c d
197	formalidad	a
197	nivel_educacion	b
197	tono	b
197	emociones	h
197	tipo_entidad	h
197	origen_entidad	b
197	proposito	d
197	informacion_presentada	a
197	vision	d
197	consecuencias	c
197	que_muestra	d
197	intencion	b
197	localizacion_problema	b
197	involucrados	c
197	formalidad	a
197	nivel_educacion	b
197	tono	a
197	emociones	h
197	tipo_entidad	h
197	origen_entidad	b
197	proposito	d
197	informacion_presentada	a
197	vision	d
197	consecuencias	a
197	que_muestra	d
197	intencion	b
197	localizacion_problema	c
197	involucrados	c
197	formalidad	a
197	nivel_educacion	b
197	tono	a
197	emociones	h
69	tipo_entidad	c
69	origen_entidad	b
69	proposito	d
69	informacion_presentada	a
69	vision	d
69	consecuencias	d
69	que_muestra	b
69	intencion	b
69	localizacion_problema	b
69	involucrados	c
69	formalidad	a
69	nivel_educacion	b
69	tono	b
69	emociones	h
69	tipo_entidad	h
69	origen_entidad	b
69	proposito	d
69	informacion_presentada	a
69	vision	d
69	consecuencias	d
69	que_muestra	d
69	intencion	b
69	localizacion_problema	b
69	involucrados	f h c d
69	formalidad	a
69	nivel_educacion	b
69	tono	b
69	emociones	h
69	tipo_entidad	h
69	origen_entidad	b
69	proposito	d
69	informacion_presentada	a
69	vision	d
69	consecuencias	d
69	que_muestra	c
69	intencion	b
69	localizacion_problema	c
69	involucrados	g e c
69	formalidad	a
69	nivel_educacion	b
69	tono	b
69	emociones	h
241	tipo_entidad	h
241	origen_entidad	a
241	proposito	d
241	informacion_presentada	a
241	vision	d
241	consecuencias	c
241	que_muestra	c
241	intencion	a
241	localizacion_problema	b
241	involucrados	c
241	formalidad	a
241	nivel_educacion	b
241	tono	a
241	emociones	h
241	tipo_entidad	h
241	origen_entidad	b
241	proposito	d
241	informacion_presentada	a
241	vision	d
241	consecuencias	c
241	que_muestra	c
241	intencion	a
241	localizacion_problema	c
241	involucrados	c
241	formalidad	a
241	nivel_educacion	b
241	tono	b
241	emociones	g
241	tipo_entidad	h
241	origen_entidad	b
241	proposito	d
241	informacion_presentada	a
241	vision	d
241	consecuencias	c
241	que_muestra	c
241	intencion	a
241	localizacion_problema	b
241	involucrados	c
241	formalidad	a
241	nivel_educacion	b
241	tono	b
241	emociones	h
37	tipo_entidad	h
37	origen_entidad	b
37	proposito	d
37	informacion_presentada	a
37	vision	d
37	consecuencias	c
37	que_muestra	c
37	intencion	c
37	localizacion_problema	b
37	involucrados	e
37	formalidad	a
37	nivel_educacion	b
37	tono	a
37	emociones	h
37	tipo_entidad	h
37	origen_entidad	b
37	proposito	d
37	informacion_presentada	a
37	vision	d
37	consecuencias	c
37	que_muestra	c
37	intencion	c
37	localizacion_problema	b
37	involucrados	c
37	formalidad	a
37	nivel_educacion	b
37	tono	b
37	emociones	h
37	tipo_entidad	h
37	origen_entidad	b
37	proposito	d
37	informacion_presentada	a
37	vision	d
37	consecuencias	b
37	que_muestra	c
37	intencion	c
37	localizacion_problema	b
37	involucrados	c
37	formalidad	a
37	nivel_educacion	b
37	tono	a
37	emociones	h
595	tipo_entidad	h
595	origen_entidad	b
595	proposito	d
595	informacion_presentada	a
595	vision	d
595	consecuencias	b
595	que_muestra	c
595	intencion	b
595	localizacion_problema	c
595	involucrados	b
595	formalidad	a
595	nivel_educacion	b
595	tono	b
595	emociones	e
595	tipo_entidad	h
595	origen_entidad	a
595	proposito	d
595	informacion_presentada	a
595	vision	d
595	consecuencias	c
595	que_muestra	d
595	intencion	b
595	localizacion_problema	c
595	involucrados	f c
595	formalidad	a
595	nivel_educacion	b
595	tono	b
595	emociones	h
595	tipo_entidad	h
595	origen_entidad	b
595	proposito	d
595	informacion_presentada	a
595	vision	d
595	consecuencias	b
595	que_muestra	c
595	intencion	b
595	localizacion_problema	c
595	involucrados	e d
595	formalidad	a
595	nivel_educacion	b
595	tono	b
595	emociones	h
15	tipo_entidad	h
15	origen_entidad	b
15	proposito	d
15	informacion_presentada	a
15	vision	d
15	consecuencias	a
15	que_muestra	d
15	intencion	e
15	localizacion_problema	c
15	involucrados	c
15	formalidad	a
15	nivel_educacion	b
15	tono	b
15	emociones	h
15	tipo_entidad	d
15	origen_entidad	b
15	proposito	a b
15	informacion_presentada	a
15	vision	d
15	consecuencias	a
15	que_muestra	d
15	intencion	e
15	localizacion_problema	c
15	involucrados	c
15	formalidad	a
15	nivel_educacion	b
15	tono	b
15	emociones	h
15	tipo_entidad	d
15	origen_entidad	b
15	proposito	a b d
15	informacion_presentada	a
15	vision	d
15	consecuencias	a
15	que_muestra	d
15	intencion	c
15	localizacion_problema	c
15	involucrados	c
15	formalidad	a
15	nivel_educacion	b
15	tono	b
15	emociones	h
433	tipo_entidad	b
433	origen_entidad	a
433	proposito	d
433	informacion_presentada	a
433	vision	d
433	consecuencias	a
433	que_muestra	c
433	intencion	c
433	localizacion_problema	a
433	involucrados	a e b
433	formalidad	a
433	nivel_educacion	b
433	tono	b
433	emociones	c
433	tipo_entidad	b
433	origen_entidad	a
433	proposito	d
433	informacion_presentada	a
433	vision	d
433	consecuencias	a
433	que_muestra	a
433	intencion	c
433	localizacion_problema	b
433	involucrados	f e c d
433	formalidad	a
433	nivel_educacion	b
433	tono	b
433	emociones	c
433	tipo_entidad	b
433	origen_entidad	a
433	proposito	h
433	informacion_presentada	a
433	vision	d
433	consecuencias	a
433	que_muestra	c
433	intencion	c
433	localizacion_problema	a
433	involucrados	f e d
433	formalidad	a
433	nivel_educacion	b
433	tono	a
433	emociones	h
96	tipo_entidad	h
96	origen_entidad	b
96	proposito	d
96	informacion_presentada	a
96	vision	d
96	consecuencias	b
96	que_muestra	c
96	intencion	c
96	localizacion_problema	b
96	involucrados	c
96	formalidad	a
96	nivel_educacion	b
96	tono	b
96	emociones	h
96	tipo_entidad	h
96	origen_entidad	b
96	proposito	d
96	informacion_presentada	a
96	vision	a
96	consecuencias	c
96	que_muestra	c
96	intencion	b
96	localizacion_problema	b
96	involucrados	c
96	formalidad	a
96	nivel_educacion	b
96	tono	b
96	emociones	h
96	tipo_entidad	h
96	origen_entidad	b
96	proposito	c
96	informacion_presentada	a
96	vision	a
96	consecuencias	b
96	que_muestra	d
96	intencion	c
96	localizacion_problema	b
96	involucrados	c
96	formalidad	a
96	nivel_educacion	b
96	tono	a
96	emociones	h
336	tipo_entidad	b
336	origen_entidad	a
336	proposito	a
336	informacion_presentada	a
336	vision	b
336	consecuencias	a
336	que_muestra	d
336	intencion	c
336	localizacion_problema	b
336	involucrados	e
336	formalidad	a
336	nivel_educacion	b
336	tono	a
336	emociones	h
336	tipo_entidad	b
336	origen_entidad	a
336	proposito	d
336	informacion_presentada	a
336	vision	b
336	consecuencias	a
336	que_muestra	c
336	intencion	e
336	localizacion_problema	b
336	involucrados	f
336	formalidad	a
336	nivel_educacion	b
336	tono	b
336	emociones	h
336	tipo_entidad	b
336	origen_entidad	a
336	proposito	d
336	informacion_presentada	a
336	vision	d
336	consecuencias	a
336	que_muestra	c
336	intencion	e
336	localizacion_problema	b
336	involucrados	f
336	formalidad	a
336	nivel_educacion	b
336	tono	b
336	emociones	h
295	tipo_entidad	h
295	origen_entidad	b
295	proposito	d
295	informacion_presentada	a
295	vision	d
295	consecuencias	b
295	que_muestra	c
295	intencion	a
295	localizacion_problema	b
295	involucrados	b g f d
295	formalidad	a
295	nivel_educacion	b
295	tono	b
295	emociones	h
295	tipo_entidad	h
295	origen_entidad	b
295	proposito	d
295	informacion_presentada	a
295	vision	d
295	consecuencias	b
295	que_muestra	c
295	intencion	a
295	localizacion_problema	b
295	involucrados	c
295	formalidad	a
295	nivel_educacion	b
295	tono	b
295	emociones	h
295	tipo_entidad	h
295	origen_entidad	b
295	proposito	d
295	informacion_presentada	a
295	vision	d
295	consecuencias	b
295	que_muestra	c
295	intencion	a
295	localizacion_problema	b
295	involucrados	f e
295	formalidad	a
295	nivel_educacion	b
295	tono	b
295	emociones	g
361	tipo_entidad	h
361	origen_entidad	b
361	proposito	d
361	informacion_presentada	a
361	vision	d
361	consecuencias	b
361	que_muestra	d
361	intencion	a
361	localizacion_problema	b
361	involucrados	a c f d
361	formalidad	a
361	nivel_educacion	b
361	tono	b
361	emociones	h
361	tipo_entidad	h
361	origen_entidad	b
361	proposito	d
361	informacion_presentada	a
361	consecuencias	c
361	que_muestra	d
361	intencion	a
361	localizacion_problema	b
361	involucrados	c
361	formalidad	a
361	nivel_educacion	b
361	tono	a
361	emociones	h
361	tipo_entidad	h
361	origen_entidad	b
361	proposito	e
361	informacion_presentada	a
361	consecuencias	c
361	que_muestra	d
361	intencion	b
361	localizacion_problema	b
361	involucrados	e
361	formalidad	a
361	nivel_educacion	b
361	tono	b
184	tipo_entidad	h
184	origen_entidad	a
184	proposito	d
184	informacion_presentada	a
184	vision	a
184	consecuencias	b
184	que_muestra	c
184	intencion	c
184	localizacion_problema	b
184	involucrados	d
184	formalidad	a
184	nivel_educacion	b
184	tono	a
184	emociones	h
184	tipo_entidad	h
184	origen_entidad	b
184	proposito	d
184	informacion_presentada	a
184	vision	d
184	consecuencias	a
184	que_muestra	c
184	intencion	a
184	localizacion_problema	b
184	involucrados	f g e c
184	formalidad	a
184	nivel_educacion	b
184	tono	a
184	emociones	e
184	tipo_entidad	h
184	origen_entidad	b
184	proposito	d
184	informacion_presentada	a
184	vision	d
184	consecuencias	a c b
184	que_muestra	c
184	intencion	c
184	localizacion_problema	b
184	involucrados	b
184	formalidad	a
184	nivel_educacion	b
184	tono	a
184	emociones	e
436	tipo_entidad	b
436	origen_entidad	a
436	proposito	c
436	informacion_presentada	a
436	vision	d
436	consecuencias	c
436	que_muestra	c
436	intencion	a
436	localizacion_problema	b
436	involucrados	c
436	formalidad	a
436	nivel_educacion	b
436	tono	b
436	emociones	f g e a c
436	tipo_entidad	b
436	origen_entidad	a
436	proposito	d
436	informacion_presentada	a
436	vision	d
436	consecuencias	c
436	que_muestra	c
436	intencion	a
436	localizacion_problema	a
436	involucrados	c
436	formalidad	a
436	nivel_educacion	b
436	tono	b
436	emociones	f
436	tipo_entidad	h
436	origen_entidad	b
436	proposito	d
436	informacion_presentada	a
436	vision	d
436	consecuencias	c
436	que_muestra	c
436	intencion	a
436	localizacion_problema	b
436	involucrados	a e f
436	formalidad	a
436	nivel_educacion	b
436	tono	b
436	emociones	c
72	tipo_entidad	h
72	origen_entidad	b
72	proposito	d
72	informacion_presentada	a
72	vision	d
72	consecuencias	c
72	que_muestra	c
72	intencion	a
72	localizacion_problema	c
72	involucrados	a
72	formalidad	a
72	nivel_educacion	b
72	tono	b
72	emociones	h
72	tipo_entidad	h
72	origen_entidad	b
72	proposito	d
72	informacion_presentada	a
72	vision	d
72	consecuencias	c
72	que_muestra	c
72	intencion	b
72	localizacion_problema	b
72	involucrados	c
72	formalidad	a
72	nivel_educacion	b
72	tono	b
72	emociones	f
72	tipo_entidad	h
72	origen_entidad	b
72	proposito	d
72	informacion_presentada	a
72	vision	d
72	consecuencias	a
72	que_muestra	c
72	intencion	b
72	localizacion_problema	b
72	involucrados	b
72	formalidad	a
72	nivel_educacion	b
72	tono	a
72	emociones	h
314	tipo_entidad	f
314	origen_entidad	b
314	proposito	a b d
314	informacion_presentada	a
314	vision	d
314	consecuencias	d
314	que_muestra	d
314	intencion	b
314	localizacion_problema	c
314	involucrados	c
314	formalidad	a
314	nivel_educacion	b
314	tono	b
314	emociones	h
314	tipo_entidad	f
314	origen_entidad	b
314	proposito	d
314	informacion_presentada	a
314	vision	d
314	consecuencias	d
314	que_muestra	d
314	intencion	b
314	localizacion_problema	c
314	involucrados	c
314	formalidad	a
314	nivel_educacion	b
314	tono	a
314	emociones	h
314	tipo_entidad	f
314	origen_entidad	b
314	proposito	a
314	informacion_presentada	a
314	vision	d
314	consecuencias	d
314	que_muestra	d
314	intencion	f
314	localizacion_problema	c
314	involucrados	c
314	formalidad	a
314	nivel_educacion	b
314	tono	b
314	emociones	h
518	tipo_entidad	d
518	origen_entidad	b
518	proposito	d
518	informacion_presentada	a
518	vision	d
518	consecuencias	a
518	que_muestra	c
518	intencion	b
518	localizacion_problema	b
518	involucrados	b
518	formalidad	a
518	nivel_educacion	b
518	tono	a
518	emociones	g
518	tipo_entidad	e
518	origen_entidad	b
518	proposito	e
518	informacion_presentada	a
518	vision	d
518	consecuencias	a
518	que_muestra	d
518	intencion	b
518	localizacion_problema	b
518	involucrados	f c
518	formalidad	a
518	nivel_educacion	b
518	tono	c
518	emociones	g
518	tipo_entidad	d
518	origen_entidad	a
518	proposito	b
518	informacion_presentada	a
518	vision	d
518	consecuencias	a
518	que_muestra	d
518	intencion	b
518	localizacion_problema	b
518	involucrados	f e c d
518	formalidad	a
518	nivel_educacion	b
518	tono	b
518	emociones	f
208	tipo_entidad	h
208	origen_entidad	b
208	proposito	d
208	informacion_presentada	a
208	vision	d
208	consecuencias	a
208	que_muestra	c
208	intencion	b
208	localizacion_problema	b
208	involucrados	e c
208	formalidad	a
208	nivel_educacion	b
208	tono	a
208	emociones	g
208	tipo_entidad	h
208	origen_entidad	b
208	proposito	d
208	informacion_presentada	a
208	vision	d
208	consecuencias	a
208	que_muestra	a
208	intencion	c
208	localizacion_problema	b
208	involucrados	c
208	formalidad	a
208	nivel_educacion	b
208	tono	a
208	emociones	h
208	tipo_entidad	h
208	origen_entidad	b
208	proposito	d
208	informacion_presentada	a
208	vision	d
208	consecuencias	a
208	que_muestra	d
208	intencion	b
208	localizacion_problema	b
208	involucrados	c
208	formalidad	a
208	nivel_educacion	b
208	tono	b
208	emociones	c
321	tipo_entidad	b
321	origen_entidad	a
321	proposito	d
321	informacion_presentada	a
321	vision	d
321	consecuencias	d
321	que_muestra	d
321	intencion	b
321	localizacion_problema	b
321	involucrados	a h c b
321	formalidad	a
321	nivel_educacion	b
321	tono	b
321	emociones	h
321	tipo_entidad	b
321	origen_entidad	b
321	proposito	d
321	informacion_presentada	a
321	vision	d
321	consecuencias	c
321	que_muestra	c
321	intencion	b
321	localizacion_problema	b
321	involucrados	a e c f
321	formalidad	a
321	nivel_educacion	b
321	tono	b
321	emociones	h
321	tipo_entidad	b
321	origen_entidad	a
321	proposito	e
321	informacion_presentada	a
321	vision	d
321	consecuencias	d
321	que_muestra	d
321	intencion	b
321	localizacion_problema	b
321	involucrados	g e c d
321	formalidad	a
321	nivel_educacion	b
321	tono	a
321	emociones	g
28	tipo_entidad	h
28	origen_entidad	b
28	proposito	d
28	informacion_presentada	a
28	vision	d
28	consecuencias	c
28	que_muestra	d
28	intencion	e
28	localizacion_problema	b
28	involucrados	b
28	formalidad	a
28	nivel_educacion	b
28	tono	b
28	emociones	h
28	tipo_entidad	h
